customer_id,frequency,recency,T,monetary_value,probability_alive,expected_purchases_90d,expected_purchases_180d,expected_purchases_365d,expected_transaction_value,expected_revenue_clv_12m,historical_orders,historical_revenue,historical_units,historical_aov,first_purchase,last_purchase,clv_value_tier,rfm_segment,rfm_value_tier,rfm_total_score,rfm_action,ml_cluster,cluster_name,cluster_action
14173,4.0,720.0,730.0,140.6,0.979187636734007,0.5152259701970187,1.0255066721325294,2.060778840650303,157.19776327115048,324.16796491713825,6,586.0,194,97.66666666666667,2009-12-09 12:46:00,2011-11-29 11:54:00,Developing,Champions,Low Value,11,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14174,0.0,0.0,33.0,0.0,1.0,0.6046532687869803,1.1841993325383002,2.327435898872726,438.4599506189272,1021.1503260007456,1,134.46,94,134.46,2011-11-06 13:17:00,2011-11-06 13:17:00,Core,Promising,Low Value,6,Use low-cost nurturing campaigns and product recommendations.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14175,7.0,568.0,627.0,975.2742857142857,0.9753639756647453,0.9711347458616079,1.931328020200275,3.87548081189707,957.7628827375886,3714.2847016599176,8,7678.88,3009,959.86,2010-03-22 10:43:00,2011-10-11 11:55:00,High,Loyal Customers,High Value,12,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14176,3.0,84.0,381.0,245.48333333333335,0.40415657532841265,0.29796442107323584,0.5912533703755664,1.1821654095841394,259.55961979583213,307.04720857864294,6,916.01,326,152.66833333333332,2010-11-23 13:21:00,2011-02-15 13:12:00,Developing,Cannot Lose Them,Medium Value,9,High-priority retention intervention; consider direct outreach and strong personalized incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14177,8.0,565.0,651.0,217.15,0.9666024385666957,1.051800819499749,2.0920296536557275,4.198888544413836,223.4927901112876,939.0518564654436,13,2209.69,1043,169.97615384615386,2010-02-26 11:59:00,2011-09-14 15:11:00,Core,Loyal Customers,High Value,12,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14178,6.0,174.0,182.0,233.81499999999997,0.9822147595243234,2.3940052417430726,4.7244708800491155,9.370612283384563,241.56122079337385,2265.0673554231444,7,1600.26,1494,228.60857142857142,2011-06-10 12:51:00,2011-12-01 12:01:00,High,Champions,High Value,13,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14179,1.0,12.0,52.0,163.25,0.9106692689531845,1.1741365308856386,2.3006805901418854,4.523252472778,215.80661767520854,976.7820771976018,2,701.57,319,350.785,2011-10-18 14:00:00,2011-10-30 12:07:00,Core,Potential Loyalists,Medium Value,9,Encourage the next purchase with personalized recommendations and targeted incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14180,31.0,538.0,548.0,202.17580645161289,0.9945519343838167,4.630347390874686,9.199673188633685,18.430901472785177,203.96137579667902,3761.709763883838,34,6319.25,878,185.86029411764707,2010-06-09 14:56:00,2011-11-29 10:56:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14181,1.0,152.0,562.0,94.45,0.7833355059344072,0.18479164942889958,0.3676077261046934,0.7380467319415017,160.1452970286348,118.27417685638342,2,308.35,120,154.175,2010-05-26 12:32:00,2010-10-25 08:27:00,Developing,Hibernating,Low Value,5,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14182,3.0,153.0,596.0,173.82333333333335,0.4003027427957473,0.1988285347752599,0.39544889867274563,0.7936415223187535,193.12671260164004,153.37635286707666,4,678.77,174,169.6925,2010-04-22 15:36:00,2010-09-22 11:45:00,Developing,At Risk,Medium Value,7,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14183,1.0,70.0,481.0,138.76,0.6702109290505252,0.18166204932495458,0.3611268025881308,0.7241813396223158,195.99345281133367,142.03002752893352,2,278.34000000000003,60,139.17000000000002,2010-08-15 15:36:00,2010-10-24 14:45:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14184,0.0,0.0,66.0,0.0,1.0,0.4482247531567604,0.8811256058802747,1.7394727297507486,438.4599506189272,763.1879128238933,1,452.89,127,452.89,2011-10-04 12:43:00,2011-10-04 12:43:00,Core,About to Sleep,Low Value,6,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14185,0.0,0.0,331.0,0.0,1.0,0.14590686249886015,0.2897188742352481,0.5799592272398177,438.4599506189272,254.45899172981004,1,197.65,6,197.65,2011-01-12 13:52:00,2011-01-12 13:52:00,Developing,About to Sleep,Low Value,4,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14186,4.0,217.0,644.0,336.5725,0.3956122511827444,0.23347905167751223,0.46447196117753803,0.9325243168903598,342.25001314723585,319.3710257351131,5,1550.63,1550,310.12600000000003,2010-03-05 11:17:00,2010-10-08 13:30:00,Developing,Cannot Lose Them,High Value,9,High-priority retention intervention; consider direct outreach and strong personalized incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14187,0.0,0.0,473.0,0.0,1.0,0.10719543204037185,0.21321412370103784,0.42798929703750105,438.4599506189272,187.78229481529903,1,123.5,50,123.5,2010-08-23 12:06:00,2010-08-23 12:06:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14188,5.0,280.0,310.0,331.27200000000005,0.9736138501902427,1.3237712628422889,2.6226573593536897,5.231099045703632,336.10415271571947,1759.3627956207536,6,2054.36,1162,342.3933333333334,2011-02-02 13:46:00,2011-11-09 12:45:00,High,Champions,High Value,12,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14189,14.0,386.0,388.0,354.6657142857143,0.9927278036004823,2.8969897995413274,5.745302097300371,11.476938130860832,356.0551003748427,4089.1455991200432,17,5814.39,4646,342.0229411764706,2010-11-16 09:28:00,2011-12-07 15:55:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14190,0.0,0.0,666.0,0.0,1.0,0.07878797853213124,0.15692041432530893,0.31570613263916586,438.4599506189272,138.51791161631698,1,79.9,2,79.9,2010-02-11 14:27:00,2010-02-11 14:27:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14191,14.0,727.0,728.0,342.98285714285714,0.9930594096723389,1.6527855325857237,3.288601038920688,6.604640177702549,344.56595582972335,2277.2649576894837,15,4817.66,3724,321.1773333333333,2009-12-11 10:48:00,2011-12-08 09:23:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14192,0.0,0.0,388.0,0.0,1.0,0.12743308606734258,0.253237941431542,0.507575998104916,438.4599506189272,222.70094213910764,1,293.74,218,293.74,2010-11-16 17:44:00,2010-11-16 17:44:00,Developing,About to Sleep,Low Value,5,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14193,2.0,329.0,396.0,426.69500000000005,0.9528324236960821,0.4928501722569326,0.9784118659363191,1.9576947854766151,427.93695945365164,838.3298446423983,3,1210.19,653,403.3966666666667,2010-11-08 12:31:00,2011-10-03 09:34:00,Core,Loyal Customers,Medium Value,9,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14194,24.0,698.0,702.0,749.19875,0.9953096808142784,2.8826751156807324,5.734394001797219,11.511973160433202,746.1723111202201,8595.689559556327,36,18670.59,10037,518.6275,2010-01-06 12:16:00,2011-12-05 10:38:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14195,4.0,433.0,634.0,452.1,0.9106983032858257,0.545178241858153,1.0844764797118118,2.17705805901457,451.3399303425539,983.253683843751,6,2615.6,2144,435.93333333333334,2010-03-15 17:12:00,2011-05-22 10:29:00,Core,Cannot Lose Them,High Value,10,High-priority retention intervention; consider direct outreach and strong personalized incentives.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14196,0.0,0.0,106.0,0.0,1.0,0.34133609008894367,0.6730384391681378,1.3338047224723384,438.4599506189272,585.204722391114,1,335.52,142,335.52,2011-08-25 10:25:00,2011-08-25 10:25:00,Core,About to Sleep,Low Value,6,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14197,0.0,0.0,410.0,0.0,1.0,0.12149611335472817,0.24150306888365647,0.4842609871449488,438.4599506189272,212.47149577257395,1,390.05,143,390.05,2010-10-25 10:01:00,2010-10-25 10:01:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14198,8.0,685.0,703.0,179.31,0.9862626179665113,1.0003667112450563,1.9904021469311064,3.997215187576735,186.73729253487903,746.9311944574038,9,1569.73,623,174.41444444444446,2010-01-05 10:07:00,2011-11-21 16:35:00,Core,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14199,3.0,312.0,530.0,290.34999999999997,0.8825028035034811,0.4871228135476022,0.9683029793391336,1.9415412066171052,301.15357880754607,585.0942709141381,4,1091.6999999999998,254,272.92499999999995,2010-06-27 12:13:00,2011-05-05 13:44:00,Core,At Risk,Medium Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14200,0.0,0.0,617.0,0.0,1.0,0.08447110758864267,0.16819339106334755,0.3382258080691605,438.4599506189272,148.3984656495675,1,379.2,140,379.2,2010-04-01 13:01:00,2010-04-01 13:01:00,Developing,Hibernating,Low Value,4,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14201,9.0,528.0,588.0,112.39888888888889,0.9745603442910774,1.2976423467113438,2.579694235694056,5.173252706514293,120.73207379818683,624.9965568033938,10,1193.54,806,119.354,2010-04-30 13:00:00,2011-10-10 13:27:00,Core,Loyal Customers,Medium Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14202,2.0,243.0,624.0,303.28,0.7814442960105571,0.2700203362724298,0.5372422943863456,1.0789030061230684,317.55018464023476,342.836288637231,3,847.76,166,282.58666666666664,2010-03-25 10:36:00,2010-11-23 17:13:00,Developing,At Risk,Medium Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14203,0.0,0.0,397.0,0.0,1.0,0.12493554808365118,0.24830202839019672,0.49777118016343774,438.4599506189272,218.39908537147784,1,339.34,80,339.34,2010-11-07 13:35:00,2010-11-07 13:35:00,Developing,About to Sleep,Low Value,5,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14204,3.0,735.0,737.0,217.85333333333332,0.9755872586337699,0.39916626621534407,0.7946115859988674,1.5971801872153462,233.94503389329896,373.90409394135276,4,1024.83,469,256.2075,2009-12-02 13:26:00,2011-12-07 13:38:00,Developing,Loyal Customers,Medium Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14205,7.0,626.0,642.0,311.65000000000003,0.9850645438403273,0.9599322874549393,1.9092556117761068,3.831887166672283,315.7866632773483,1210.8718618622083,9,2414.2,1342,268.2444444444444,2010-03-07 12:20:00,2011-11-23 10:55:00,Core,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14206,2.0,163.0,402.0,321.28,0.8174942845102464,0.41738802159763105,0.8286721997834381,1.6583007079471384,333.65002620440043,553.6619297134047,3,1185.0099999999998,930,395.0033333333333,2010-11-02 11:37:00,2011-04-14 16:38:00,Developing,At Risk,Medium Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14207,0.0,0.0,687.0,0.0,1.0,0.0765799130413048,0.15253899537347096,0.3069485633862051,438.4599506189272,134.67550753157224,1,157.8,36,157.8,2010-01-21 09:33:00,2010-01-21 09:33:00,Developing,Hibernating,Low Value,3,Use inexpensive win-back campaigns and avoid high acquisition-style spending.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14208,1.0,457.0,551.0,151.74,0.9414803982566229,0.2260797778077177,0.44970386117899597,0.9027403896619313,206.49467289843437,186.53637569701002,2,567.05,529,283.525,2010-06-06 13:11:00,2011-09-06 12:48:00,Developing,Need Attention,Low Value,7,Use personalized re-engagement before activity declines further.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14209,14.0,676.0,686.0,338.3085714285714,0.9917089354215127,1.7430430526646532,3.467287086298789,6.960417675976242,339.9691741041632,2367.9179315680603,15,4993.27,1739,332.8846666666667,2010-01-22 10:28:00,2011-11-29 10:18:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14210,14.0,597.0,702.0,373.82928571428573,0.9431761485346722,1.623086894328415,3.228998403938893,6.483189541194804,374.9009220305658,2432.1878933281396,17,5861.52,2604,344.7952941176471,2010-01-06 10:17:00,2011-08-26 12:36:00,High,Loyal Customers,High Value,13,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14211,15.0,677.0,730.0,280.966,0.9812674082341095,1.7403108384085104,3.462753319843767,6.95439763049221,283.4059997688833,1972.2437763792423,18,4402.29,2575,244.57166666666666,2009-12-09 12:48:00,2011-10-17 13:23:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14212,1.0,356.0,445.0,1070.48,0.939003510673515,0.2725693044103261,0.541637147800256,1.0854932398861938,949.7836515442657,1031.6746873353186,2,2190.1400000000003,2046,1095.0700000000002,2010-09-20 11:48:00,2011-09-11 12:45:00,Core,Need Attention,High Value,9,Use personalized re-engagement before activity declines further.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14213,0.0,0.0,404.0,0.0,1.0,0.12305970356628032,0.24459414747161592,0.4904039222702301,438.4599506189272,215.16670542747573,1,1192.2,244,1192.2,2010-10-31 10:37:00,2010-10-31 10:37:00,Developing,About to Sleep,Medium Value,6,Trigger low-cost reactivation campaigns.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14214,4.0,247.0,277.0,91.4325,0.9700212182235467,1.1904893219489419,2.3571602087993306,4.697295921003318,110.77004256654942,520.66500878098,5,1004.38,751,200.876,2011-03-07 12:26:00,2011-11-09 10:31:00,Developing,Champions,Medium Value,11,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14215,8.0,720.0,731.0,373.8425,0.9873722562274716,0.9661882429896118,1.9227170403602591,3.8623837524726663,375.6944498362189,1452.0526372861689,10,3416.33,2285,341.633,2009-12-08 09:35:00,2011-11-28 12:19:00,Core,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14216,4.0,411.0,414.0,459.825,0.9797832586527018,0.8570358008507927,1.701165894978215,3.4030332336344853,458.6344672306007,1561.7909441389872,5,2150.04,712,430.008,2010-10-21 15:07:00,2011-12-06 14:56:00,Core,Champions,High Value,13,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14217,21.0,526.0,527.0,142.8709523809524,0.9951490042251494,3.281609000585393,6.518972288697111,13.057049991034267,146.15653807156113,1909.6508138726747,24,3416.89,1256,142.37041666666667,2010-06-30 12:54:00,2011-12-08 11:53:00,High,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14218,0.0,0.0,42.0,0.0,1.0,0.5520708980097219,1.0824925897009054,2.1304448113230587,438.4599506189272,934.7227637957487,1,169.48000000000002,160,169.48000000000002,2011-10-28 10:00:00,2011-10-28 10:00:00,Core,Promising,Low Value,6,Use low-cost nurturing campaigns and product recommendations.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14219,2.0,489.0,493.0,119.095,0.9679079098785239,0.41327229495055917,0.8213729499349539,1.6465211819409862,152.80855583490984,251.77121419338232,3,633.8299999999999,363,211.27666666666664,2010-08-03 14:42:00,2011-12-05 16:23:00,Developing,Loyal Customers,Medium Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14220,3.0,322.0,569.0,402.3666666666666,0.8675994097214432,0.44934307252401506,0.8935058405414092,1.792571637777763,404.99941778144256,726.4779088202138,4,1515.0,468,378.75,2010-05-19 13:26:00,2011-04-06 13:23:00,Core,At Risk,High Value,9,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14221,13.0,570.0,612.0,467.08384615384614,0.9825829745474344,1.785350748865502,3.549621875433216,7.119544668489472,466.5733780037985,3324.0192671182754,17,6517.49,3808,383.38176470588235,2010-04-06 14:10:00,2011-10-28 13:42:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14222,0.0,0.0,177.0,0.0,1.0,0.2398922407619556,0.4746023525219199,0.944872452532271,438.4599506189272,414.5633206988658,1,683.17,607,683.17,2011-06-15 16:42:00,2011-06-15 16:42:00,Developing,About to Sleep,Medium Value,7,Trigger low-cost reactivation campaigns.,3,Dormant One-Time Customers,Use low-cost automated win-back campaigns and avoid expensive retention offers unless future value justifies them.
14223,2.0,172.0,264.0,343.115,0.9270394488131016,0.6732523048198479,1.3332670023996445,2.6576781489958305,353.18002845737584,939.2621484466348,3,991.13,585,330.37666666666667,2011-03-20 16:02:00,2011-09-08 13:38:00,Core,Loyal Customers,Medium Value,9,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14224,8.0,434.0,544.0,185.1225,0.9394112090048244,1.202332064113949,2.389380902180873,4.78882921805292,192.38320505239685,921.90777913927,9,1841.71,826,204.63444444444445,2010-06-13 13:46:00,2011-08-21 13:24:00,Core,Loyal Customers,High Value,12,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14225,3.0,262.0,696.0,462.5233333333333,0.642698315300182,0.27716731495722774,0.5516243591018153,1.108333502576623,460.76807887240847,511.0284905246121,4,2031.07,1167,507.7675,2010-01-12 15:02:00,2010-10-01 10:32:00,Developing,At Risk,High Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14226,5.0,413.0,441.0,442.95799999999997,0.9772729038848228,0.9833708981760491,1.9524151108111294,3.90715037263483,442.7552229023254,1731.0676158053254,6,2985.13,1714,497.5216666666667,2010-09-24 14:32:00,2011-11-11 11:34:00,High,Champions,High Value,13,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14227,9.0,643.0,669.0,658.9644444444444,0.9856977937828357,1.1672959952882491,2.321962564536482,4.66110502130612,653.3289824526641,3047.2817037604095,15,6368.71,4048,424.5806666666667,2010-02-08 09:38:00,2011-11-13 15:48:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14228,2.0,109.0,546.0,332.225,0.5120685584605597,0.19960748712036155,0.396910606905556,0.7962885211226766,343.43962431105564,273.66064754292245,3,745.5,260,248.5,2010-06-11 12:29:00,2010-09-28 09:45:00,Developing,At Risk,Medium Value,7,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14229,5.0,420.0,471.0,440.87999999999994,0.9711337187673326,0.9223012477294864,1.8318231622638474,3.6679394841356716,440.7709014668029,1617.8027925785534,7,2594.04,934,370.57714285714286,2010-08-25 11:47:00,2011-10-19 10:03:00,Core,Champions,High Value,12,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14230,1.0,113.0,548.0,504.3,0.7287308255325428,0.17585144239915323,0.34978439196355304,0.7021326787554484,491.726579979191,345.48934526514495,3,979.8,246,326.59999999999997,2010-06-09 13:56:00,2010-09-30 09:07:00,Developing,At Risk,Medium Value,7,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14231,3.0,267.0,450.0,308.57,0.8886546470793112,0.5670212999995309,1.1261870300059411,2.2550435081045554,318.0445580020504,717.6842373558272,4,1235.62,610,308.905,2010-09-15 09:52:00,2011-06-09 11:05:00,Core,Loyal Customers,High Value,10,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14232,4.0,222.0,264.0,338.7225,0.9631978858332605,1.2291359997181281,2.4328871043288256,4.845874124421804,344.28020787983144,1669.4449540872124,5,2048.07,1941,409.61400000000003,2011-03-20 12:44:00,2011-10-28 11:09:00,Core,Champions,High Value,12,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14233,6.0,595.0,644.0,413.1616666666667,0.9771548307860592,0.825254177698721,1.6414889765475806,3.2948258181725976,414.1192573259769,1365.3677246997543,7,2904.27,1261,414.8957142857143,2010-03-05 16:35:00,2011-10-21 15:54:00,Core,Champions,High Value,12,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14234,3.0,35.0,57.0,135.22666666666666,0.9494766996769266,2.5988177369220704,5.0879817395248095,9.992123072911319,157.34540120515888,1573.234359671197,4,754.12,951,188.53,2011-10-13 13:58:00,2011-11-17 17:53:00,Core,Loyal Customers,Medium Value,10,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14235,6.0,544.0,619.0,723.9683333333332,0.9694521068960784,0.8487529093653713,1.6879255769239703,3.38700535358185,713.1612698598583,2417.103355009544,9,4717.99,3014,524.2211111111111,2010-03-30 13:36:00,2011-09-25 14:37:00,High,Loyal Customers,High Value,13,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14236,4.0,425.0,505.0,360.7275,0.9608775674078468,0.7058420997065856,1.402552599481207,2.8105179052652707,365.05901489879204,1026.6923397418007,6,1744.64,812,290.77333333333337,2010-07-22 14:27:00,2011-09-20 09:13:00,Core,Loyal Customers,High Value,11,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14237,1.0,217.0,590.0,322.0,0.8392217882702172,0.18948208113636375,0.37701659627921247,0.7572025329973536,344.2402608822374,260.83495145380306,3,632.14,276,210.71333333333334,2010-04-28 10:04:00,2010-12-01 13:20:00,Developing,At Risk,Medium Value,8,Prioritize retention campaigns and investigate the reason for declining engagement.,0,At-Risk Return-Heavy Customers,Investigate return causes and service issues before applying targeted retention incentives.
14238,2.0,408.0,734.0,137.565,0.883860855030043,0.26325217824430375,0.5241199173225454,1.0537383624239318,169.32878215102872,178.54848895689818,3,434.23,189,144.74333333333334,2009-12-05 10:58:00,2011-01-17 14:40:00,Developing,At Risk,Low Value,7,Prioritize retention campaigns and investigate the reason for declining engagement.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
14239,20.0,691.0,734.0,206.321,0.9846973366903204,2.293115238469093,4.5625998243313095,9.162964752845973,209.02882471732661,1916.6120433468043,21,4263.17,1729,203.00809523809525,2009-12-05 12:36:00,2011-10-27 14:40:00,High,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
