customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
12969,2010-04-16 10:50:00,2010-04-16 10:50:00,1,122.45,55,5,603,0,122.45,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12970,2009-12-04 14:19:00,2011-12-02 14:30:00,10,1453.6,954,280,7,728,145.35999999999999,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12971,2009-12-15 19:04:00,2011-12-06 12:20:00,119,15972.79,14587,102,4,720,134.2251260504202,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12972,2010-02-16 14:30:00,2010-10-22 08:41:00,4,1161.2,844,69,414,247,290.3,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12973,2010-10-22 10:14:00,2010-10-22 10:14:00,1,385.55,31,6,414,0,385.55,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12974,2010-05-23 11:45:00,2011-05-26 09:33:00,2,408.95,104,27,198,367,204.475,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12975,2009-12-06 10:38:00,2010-09-29 09:46:00,6,2100.09,911,92,437,296,350.01500000000004,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12976,2010-02-12 15:46:00,2011-05-12 09:55:00,8,3156.38,2684,106,212,453,394.5475,2,4,5,11,245,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12977,2010-07-16 16:25:00,2011-07-06 16:40:00,4,513.88,128,54,156,355,128.47,3,3,2,8,332,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12978,2009-12-10 12:10:00,2010-11-19 14:29:00,5,2502.82,1394,126,385,344,500.564,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12979,2009-12-10 15:45:00,2009-12-10 15:45:00,1,517.7,520,56,729,0,517.7,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12980,2009-12-02 11:26:00,2011-07-05 09:34:00,21,16245.78,1910,7,158,579,773.6085714285715,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12981,2011-07-29 14:14:00,2011-11-10 12:00:00,2,372.21999999999997,242,12,30,103,186.10999999999999,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12982,2010-04-12 13:50:00,2011-04-11 11:51:00,8,2744.81,1729,139,243,363,343.10125,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12983,2010-04-20 12:58:00,2010-04-20 12:58:00,1,490.08000000000004,638,30,598,0,490.08000000000004,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12984,2011-11-21 12:37:00,2011-11-21 12:37:00,1,97.5,26,4,19,0,97.5,5,1,1,7,511,New Customers,Low Value,Focus on onboarding and driving the second purchase.
12985,2011-11-11 12:44:00,2011-12-09 10:46:00,2,1239.38,1533,73,1,27,619.69,5,2,4,11,524,Potential Loyalists,High Value,Encourage the next purchase with personalized recommendations and targeted incentives.
12986,2010-01-21 10:45:00,2010-10-07 11:57:00,10,2729.84,1164,61,429,259,272.98400000000004,1,5,4,10,154,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12987,2010-01-20 09:57:00,2011-09-27 12:03:00,5,1312.21,585,61,74,615,262.442,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12988,2011-02-20 14:31:00,2011-02-20 14:31:00,1,505.82,126,75,292,0,505.82,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12989,2009-12-10 13:27:00,2011-12-06 15:28:00,33,13551.75,6935,50,3,726,410.65909090909093,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12990,2010-03-30 11:36:00,2011-11-08 13:01:00,7,955.5,480,9,31,588,136.5,4,4,3,11,443,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12991,2010-11-15 13:43:00,2011-11-16 15:34:00,3,764.82,483,45,23,366,254.94000000000003,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12992,2009-12-14 16:46:00,2009-12-14 16:46:00,1,93.35000000000001,21,6,725,0,93.35000000000001,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
12993,2010-02-18 10:35:00,2011-11-16 15:49:00,8,1259.6299999999999,751,57,23,636,157.45374999999999,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12994,2011-03-16 08:31:00,2011-12-05 15:43:00,3,974.42,459,52,4,264,324.8066666666667,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
12995,2011-09-15 15:44:00,2011-09-15 15:44:00,1,211.32,108,3,85,0,211.32,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12996,2010-11-29 09:27:00,2010-11-29 09:27:00,1,355.5,122,22,376,0,355.5,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
12997,2010-04-06 11:06:00,2011-11-17 15:47:00,8,2110.91,1186,65,22,590,263.86375,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
12998,2010-02-24 11:55:00,2010-08-04 08:05:00,3,920.08,1124,58,493,160,306.6933333333333,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12999,2011-04-08 10:26:00,2011-05-27 13:24:00,3,455.88,342,25,196,49,151.96,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13000,2009-12-14 17:03:00,2011-08-25 10:43:00,4,1032.5,548,57,107,618,258.125,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13001,2009-12-03 16:21:00,2011-12-05 14:51:00,33,24042.65,13448,300,4,731,728.5651515151516,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13002,2010-10-01 11:58:00,2011-01-25 15:18:00,3,414.13,201,19,318,116,138.04333333333332,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13003,2011-05-09 08:23:00,2011-08-26 10:50:00,3,149.05,103,4,106,109,49.68333333333334,3,3,1,7,331,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13004,2009-12-15 09:44:00,2011-11-28 11:27:00,36,11650.85,8768,417,12,713,323.63472222222225,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13005,2010-09-08 12:52:00,2011-06-19 10:53:00,4,999.68,462,41,174,283,249.92,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13006,2011-10-14 13:49:00,2011-10-14 13:49:00,1,81.57,55,4,56,0,81.57,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
13007,2010-05-09 10:38:00,2010-05-09 10:38:00,1,175.25,59,11,580,0,175.25,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13008,2009-12-16 16:07:00,2011-01-20 14:24:00,3,612.13,379,31,323,399,204.04333333333332,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13009,2010-02-05 12:22:00,2010-02-05 12:22:00,1,234.0,120,4,673,0,234.0,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13010,2010-03-01 11:28:00,2010-11-30 15:09:00,2,330.12,323,10,374,274,165.06,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13011,2010-12-02 17:22:00,2010-12-02 17:22:00,2,101.10000000000001,26,3,372,0,50.550000000000004,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13012,2010-04-26 14:14:00,2011-11-30 13:05:00,11,2957.83,1559,95,9,582,268.89363636363635,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13013,2009-12-14 10:34:00,2011-12-08 15:01:00,31,12625.77,6463,289,1,724,407.2829032258065,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13014,2010-10-03 11:35:00,2011-11-29 12:27:00,11,5381.08,1979,140,11,422,489.1890909090909,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13015,2010-04-15 16:35:00,2011-10-17 13:19:00,11,6579.78,3527,260,53,549,598.1618181818181,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13016,2011-08-08 15:00:00,2011-09-27 14:08:00,3,789.89,527,39,73,49,263.2966666666667,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13017,2011-12-02 15:53:00,2011-12-02 15:53:00,1,204.0,48,1,7,0,204.0,5,1,1,7,511,New Customers,Low Value,Focus on onboarding and driving the second purchase.
13018,2010-03-01 12:34:00,2011-11-23 13:28:00,35,9763.16,6746,401,16,632,278.9474285714286,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13019,2009-12-06 15:40:00,2010-11-25 14:56:00,6,1229.95,397,46,379,353,204.99166666666667,2,4,3,9,243,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13020,2010-02-18 10:35:00,2010-05-26 11:12:00,2,618.96,278,38,563,97,309.48,1,2,3,6,123,Hibernating,Medium Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13021,2009-12-05 12:02:00,2011-12-05 16:37:00,17,4887.24,2546,166,4,730,287.48470588235296,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13022,2010-10-06 10:50:00,2010-10-06 10:50:00,1,65.3,35,5,430,0,65.3,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13023,2010-06-29 09:51:00,2011-10-06 16:27:00,3,1449.03,585,69,64,464,483.01,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13024,2010-05-06 14:25:00,2010-08-26 09:42:00,2,555.87,181,26,471,111,277.935,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13025,2009-12-08 10:02:00,2009-12-08 10:02:00,1,323.39,241,13,732,0,323.39,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13026,2009-12-13 11:34:00,2011-12-08 16:58:00,9,1733.08,2466,52,1,725,192.56444444444443,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13027,2010-01-20 10:41:00,2011-08-18 09:39:00,19,17239.2,42840,7,114,574,907.3263157894737,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13028,2011-10-25 14:09:00,2011-11-17 11:10:00,2,661.3199999999999,798,40,23,22,330.65999999999997,4,2,3,9,423,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
13029,2010-07-04 13:46:00,2011-11-09 09:13:00,5,1927.3,194,13,31,492,385.46,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13030,2010-12-06 14:31:00,2011-11-28 14:30:00,3,1154.8,522,76,11,356,384.93333333333334,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13031,2010-06-03 14:57:00,2010-10-28 15:34:00,5,3292.84,2309,275,407,147,658.568,2,4,5,11,245,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13032,2010-09-05 14:01:00,2011-10-18 15:54:00,9,2815.96,1274,147,52,408,312.88444444444445,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13033,2010-10-06 09:37:00,2010-12-17 14:23:00,2,220.55,98,12,357,72,110.275,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13034,2010-11-03 15:22:00,2011-10-16 12:21:00,4,922.68,522,42,55,346,230.67,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13035,2010-10-04 15:41:00,2011-09-27 08:57:00,3,1364.2,926,27,74,357,454.73333333333335,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13036,2010-01-24 11:35:00,2010-01-24 11:35:00,1,307.1,38,6,685,0,307.1,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13037,2009-12-03 17:04:00,2011-07-24 15:46:00,12,3914.9500000000003,2130,181,138,597,326.24583333333334,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13038,2011-02-22 11:43:00,2011-09-20 14:37:00,3,908.46,360,24,80,210,302.82,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13039,2009-12-17 16:43:00,2010-05-04 16:45:00,4,1010.73,290,37,584,138,252.6825,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13040,2011-11-06 13:53:00,2011-12-01 10:38:00,2,676.99,355,38,9,24,338.495,5,2,3,10,523,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
13041,2010-04-29 08:43:00,2010-09-15 11:44:00,4,799.13,335,23,451,139,199.7825,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13042,2009-12-07 15:42:00,2010-04-20 13:43:00,3,1488.59,812,164,598,133,496.19666666666666,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,1,516.42,254,13,273,0,516.42,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13044,2010-01-08 14:46:00,2011-02-21 15:20:00,11,4848.05,2548,356,291,409,440.7318181818182,2,5,5,12,255,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13045,2010-08-10 13:02:00,2011-09-01 15:04:00,3,808.92,405,41,99,387,269.64,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13046,2010-09-09 13:09:00,2011-11-09 08:36:00,3,949.25,505,50,31,425,316.4166666666667,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13047,2009-12-16 11:43:00,2011-11-08 12:06:00,27,8795.16,3429,190,32,692,325.74666666666667,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13048,2010-01-27 12:55:00,2011-11-25 13:23:00,9,4049.13,2661,125,14,667,449.90333333333336,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13049,2010-11-03 15:39:00,2011-10-06 15:31:00,4,1408.24,620,19,64,336,352.06,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13050,2009-12-15 15:06:00,2011-11-25 09:18:00,36,12314.53,7197,513,15,709,342.0702777777778,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13051,2010-03-30 11:11:00,2010-05-10 09:14:00,2,155.8,72,4,579,40,77.9,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13052,2010-02-23 12:31:00,2011-05-11 14:12:00,7,3119.33,1424,161,212,442,445.61857142857144,2,4,5,11,245,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13053,2010-03-28 11:28:00,2010-03-28 11:28:00,1,127.65,47,17,622,0,127.65,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13055,2010-10-06 08:17:00,2011-09-22 14:26:00,4,2321.11,1821,145,78,351,580.2775,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13056,2010-06-06 14:10:00,2010-06-06 14:10:00,1,209.48,158,18,551,0,209.48,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13057,2010-03-18 12:14:00,2010-06-27 15:44:00,3,709.59,456,34,530,101,236.53,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13058,2011-07-11 12:01:00,2011-11-15 12:43:00,3,271.4,52,5,25,127,90.46666666666665,4,3,1,8,431,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13059,2010-03-31 12:23:00,2011-04-04 10:40:00,10,2291.77,860,155,250,368,229.177,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,1,307.53,123,15,254,0,307.53,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13061,2011-09-28 16:04:00,2011-09-28 16:04:00,1,248.61,107,10,72,0,248.61,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,1,346.98,343,11,191,0,346.98,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13063,2010-08-16 12:27:00,2010-08-16 12:27:00,1,188.4,116,12,481,0,188.4,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13064,2010-04-27 10:08:00,2011-11-27 12:31:00,6,1666.84,668,58,13,579,277.8066666666667,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13065,2010-06-10 11:44:00,2010-12-01 16:52:00,6,1260.91,455,49,373,174,210.15166666666667,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13066,2011-11-07 17:06:00,2011-11-15 12:57:00,2,470.8,322,48,24,7,235.4,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
13067,2010-09-19 13:43:00,2011-09-18 13:38:00,3,508.51,131,24,82,363,169.50333333333333,3,3,2,8,332,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13068,2011-01-24 08:20:00,2011-11-29 15:00:00,2,344.0,200,1,10,309,172.0,5,2,2,9,522,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
13069,2010-06-14 14:27:00,2011-12-09 08:39:00,40,9616.95,15354,573,1,542,240.42375,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13070,2009-12-07 14:44:00,2011-05-31 13:45:00,4,751.7,372,12,192,539,187.925,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13071,2010-04-06 13:37:00,2010-04-06 13:37:00,1,129.22,30,12,612,0,129.22,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,1,177.15,69,7,267,0,177.15,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13073,2010-09-28 09:27:00,2010-10-24 14:06:00,2,418.08,261,25,411,26,209.04,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13074,2009-12-16 11:46:00,2010-07-16 16:53:00,4,1378.74,826,26,511,212,344.685,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,919.61,485,22,130,0,919.61,3,1,3,7,313,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
13076,2010-09-08 10:27:00,2010-09-08 10:27:00,1,135.4,44,9,458,0,135.4,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13077,2009-12-11 11:17:00,2011-12-08 19:24:00,12,3054.37,2771,208,1,727,254.53083333333333,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13078,2009-12-01 09:06:00,2011-12-06 15:36:00,58,29532.45,12183,153,3,735,509.1801724137931,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13079,2010-10-18 14:15:00,2011-12-05 16:53:00,6,419.18,158,11,4,413,69.86333333333333,5,4,2,11,542,Champions,Low Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13080,2010-04-09 13:07:00,2011-06-13 14:59:00,4,280.73,193,17,179,430,70.1825,3,3,1,7,331,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13081,2009-12-08 13:58:00,2011-11-28 10:54:00,30,59205.15,41423,738,12,719,1973.505,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13082,2009-12-22 15:37:00,2011-08-05 16:16:00,21,7335.75,8466,99,126,591,349.32142857142856,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13083,2010-10-10 13:38:00,2011-12-05 15:01:00,3,395.43,307,19,4,421,131.81,5,3,2,10,532,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13084,2010-08-05 08:49:00,2010-08-05 08:49:00,1,122.39999999999999,144,2,492,0,122.39999999999999,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13085,2009-12-01 07:45:00,2011-07-05 12:11:00,8,2433.28,944,50,158,581,304.16,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13086,2010-11-22 10:28:00,2010-11-22 10:28:00,1,439.33000000000004,155,47,383,0,439.33000000000004,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13087,2009-12-13 15:16:00,2009-12-13 15:16:00,1,313.64,86,15,726,0,313.64,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13088,2010-10-18 15:35:00,2010-10-18 15:35:00,1,236.11,76,19,417,0,236.11,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13089,2009-12-02 15:44:00,2011-12-07 09:02:00,206,116647.53,60150,857,3,734,566.250145631068,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13090,2010-08-02 13:58:00,2011-12-01 12:39:00,27,14100.14,3444,163,9,485,522.2274074074074,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13091,2009-12-10 11:50:00,2011-11-11 15:54:00,3,2321.82,1339,41,28,701,773.94,4,3,4,11,434,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13092,2010-02-10 08:44:00,2011-09-30 11:18:00,12,2140.28,664,52,71,597,178.35666666666668,3,5,4,12,354,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13093,2009-12-04 10:32:00,2011-03-09 12:14:00,56,54943.65,26227,199,276,460,981.1366071428572,2,5,5,12,255,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13094,2010-11-15 14:15:00,2011-11-18 14:07:00,14,2433.1200000000003,2088,5,21,367,173.79428571428573,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13095,2011-09-30 12:03:00,2011-09-30 12:03:00,1,74.39999999999999,144,6,71,0,74.39999999999999,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13096,2010-11-10 14:08:00,2010-11-10 14:08:00,1,419.70000000000005,6,1,394,0,419.70000000000005,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13097,2009-12-01 13:31:00,2011-11-07 10:43:00,28,13324.1,5345,390,33,705,475.8607142857143,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13098,2011-01-26 13:46:00,2011-12-08 14:14:00,28,28882.44,15968,156,1,316,1031.5157142857142,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13099,2011-09-01 17:40:00,2011-09-01 17:40:00,1,207.35999999999999,288,1,99,0,207.35999999999999,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
13101,2010-01-27 15:49:00,2011-04-19 14:37:00,4,695.4,478,48,234,446,173.85,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13102,2010-05-06 13:12:00,2011-12-08 12:52:00,38,11696.92,6576,212,1,580,307.81368421052633,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13103,2010-05-11 14:41:00,2011-10-31 09:38:00,3,709.64,426,27,40,537,236.54666666666665,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13104,2010-02-24 15:06:00,2011-12-06 13:10:00,9,1709.1,834,15,3,649,189.89999999999998,5,5,4,14,554,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13105,2010-09-29 13:41:00,2010-09-29 13:41:00,1,72.0,100,1,436,0,72.0,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
13106,2010-10-22 13:10:00,2011-07-29 15:12:00,2,603.46,231,15,133,280,301.73,3,2,2,7,322,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
13107,2010-02-04 10:50:00,2011-10-26 14:52:00,9,5253.07,4316,142,44,629,583.6744444444444,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
13108,2010-09-30 17:09:00,2010-12-02 10:35:00,3,1098.52,1043,27,373,62,366.17333333333335,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13109,2010-06-06 12:59:00,2011-10-11 10:16:00,3,1134.03,757,57,60,491,378.01,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
13110,2009-12-01 14:14:00,2011-11-08 14:30:00,12,2957.4700000000003,763,167,31,707,246.45583333333335,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
