customer_id,frequency,recency,T,monetary_value,probability_alive,expected_purchases_90d,expected_purchases_180d,expected_purchases_365d,expected_transaction_value,expected_revenue_clv_12m,historical_orders,historical_revenue,historical_units,historical_aov,first_purchase,last_purchase,clv_value_tier,rfm_segment,rfm_value_tier,rfm_total_score,rfm_action,ml_cluster,cluster_name,cluster_action
15513,26.0,662.0,695.0,1018.3480769230769,0.9875302042991104,3.120827519475303,6.20780661961673,12.461222561134772,1013.1307983516583,12633.333106411881,37,27750.55,10831,750.0148648648649,2010-01-13 14:59:00,2011-11-06 14:36:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12731,15.0,624.0,647.0,1609.9540000000002,0.9893122377733653,1.9595775702168654,3.896932828336319,7.819222768986157,1591.8044444233913,12455.032348068853,17,25775.71,11641,1516.2182352941177,2010-03-02 09:23:00,2011-11-16 11:59:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12621,31.0,667.0,668.0,790.3667741935484,0.9966280469767715,3.8787669205093973,7.7139308463451135,15.479332385633006,787.7074589072485,12201.375323612914,36,24775.81,13933,688.2169444444445,2010-02-09 12:01:00,2011-12-08 11:25:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14527,120.0,735.0,737.0,223.6701666666667,0.998835511803987,13.544085717451322,26.945875200347,54.105401450864704,224.0918409735154,12132.731751665686,124,27764.21,6755,223.9049193548387,2009-12-02 12:06:00,2011-12-07 12:19:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
13868,1.0,31.0,38.0,2685.0,0.9492928409318983,1.3956465762882697,2.7298645441216647,5.3561313577923535,2255.9800964615083,12091.153096045027,2,3192.54,1964,1596.27,2011-11-01 12:45:00,2011-12-02 16:32:00,Strategic,Potential Loyalists,High Value,12,Encourage the next purchase with personalized recommendations and targeted incentives.,2,Established Moderate-Value Customers,"Increase purchase frequency through cross-selling, personalized recommendations, and loyalty incentives."
17940,13.0,687.0,736.0,1994.3684615384616,0.9828190251140589,1.5087644002226717,3.002217245084108,6.030102515469256,1966.6209546261484,11866.904492462192,16,30306.79,85148,1894.174375,2009-12-03 12:31:00,2011-10-21 13:27:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
16133,49.0,615.0,618.0,454.8985714285714,0.9974164404428421,6.536945523086861,12.995109356948763,26.059138454164078,454.8197615952599,11860.16226090712,56,22992.26,13653,410.5760714285714,2010-03-31 12:21:00,2011-12-06 11:24:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12939,15.0,632.0,696.0,1651.32,0.9749351453053593,1.8064946949769265,3.5936936857706545,7.214811204451999,1632.5295751706801,11786.310542830623,20,25264.8,10328,1263.24,2010-01-12 11:27:00,2011-10-06 14:33:00,Strategic,Loyal Customers,High Value,13,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
17865,34.0,708.0,738.0,756.554705882353,0.9889348506734416,3.8457233948457707,7.6515663538097,15.365598853151376,754.3615419047742,11599.012567787495,46,26312.190000000002,12950,572.0041304347826,2009-12-01 10:49:00,2011-11-09 12:08:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14062,21.0,720.0,729.0,1176.7638095238096,0.9940129968183025,2.4422689464945044,4.859196063581037,9.758013951876608,1168.557277451915,11410.467156632558,24,25585.65,12794,1066.0687500000001,2009-12-10 14:28:00,2011-11-30 10:04:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14547,7.0,51.0,54.0,500.52857142857147,0.9846338637223828,5.795472263509978,11.332002042202442,22.22136176674535,498.5038329665995,11084.602665712777,8,3974.75,2639,496.84375,2011-10-16 14:35:00,2011-12-06 11:06:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
17735,24.0,495.0,497.0,707.24625,0.9954974999311892,3.9379236733615746,7.820115090927377,15.654595392879115,704.6284072702884,11038.050257480823,27,17244.93,10901,638.7011111111111,2010-07-30 13:25:00,2011-12-07 16:47:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15189,42.0,508.0,509.0,412.4271428571428,0.9974038593559393,6.684299463497538,13.274863007764699,26.576887208848444,412.57263379919164,10972.23132505638,46,17524.38,6902,380.96478260869566,2010-07-18 13:37:00,2011-12-08 13:22:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
16839,41.0,658.0,666.0,536.2358536585366,0.9960924824516069,5.115865355502829,10.173833672631343,20.41423966984162,535.6761566072778,10942.765555548975,45,22310.49,11527,495.7886666666667,2010-02-11 15:02:00,2011-12-01 09:03:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
16525,47.0,735.0,737.0,512.5589361702127,0.9975663417429076,5.341761733119239,10.627816875776205,21.341324235857797,512.1886504832205,10938.13494606634,49,24562.74,14628,501.28040816326535,2009-12-02 13:53:00,2011-12-07 15:07:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
18251,7.0,630.0,717.0,3284.8542857142857,0.9694480016308049,0.8539056631763458,1.6991956529130432,3.4131022088499505,3192.0021486274686,10901.960075792435,9,26278.86,39639,2919.8733333333334,2009-12-22 12:01:00,2011-09-13 15:03:00,Strategic,Loyal Customers,High Value,13,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
17340,14.0,634.0,663.0,1531.8842857142859,0.9876551739481768,1.7908840104917787,3.5619045487959387,7.148495026121547,1513.7542969802773,10828.334871366555,19,22289.22,11162,1173.1168421052632,2010-02-14 14:54:00,2011-11-10 10:45:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14895,23.0,722.0,729.0,1015.3591304347827,0.9947067636111157,2.6698395158532167,5.311916800934657,10.666943122617754,1009.4986140350554,10775.50623478342,38,25119.54,10714,661.0405263157895,2009-12-10 14:22:00,2011-12-02 09:23:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12682,47.0,735.0,738.0,502.1108510638298,0.9974167707273697,5.334297243564833,10.61302842146271,21.31184289161111,501.7927762990599,10701.320679009083,54,24025.510000000002,10998,444.9168518518519,2009-12-01 09:28:00,2011-12-06 10:00:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
17920,50.0,729.0,733.0,467.9588,0.9973742948774096,5.705552873339489,11.351292840791455,22.793038633261453,467.8201921499761,10670.213944048783,56,24256.74,12544,433.15607142857147,2009-12-06 10:37:00,2011-12-05 14:29:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14733,14.0,386.0,402.0,969.3592857142858,0.9886280397147964,2.7982044312817558,5.550594056085305,11.09172154410463,960.5564827628295,10661.329217714563,16,16165.17,6479,1010.323125,2010-11-02 15:42:00,2011-11-23 15:39:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
13802,17.0,523.0,661.0,1520.8441176470587,0.8037960749505844,1.7609937789761319,3.50228902234135,7.028283100572962,1506.0209175048053,10591.851381646342,19,26259.11,14129,1382.0584210526315,2010-02-16 10:11:00,2011-07-24 10:54:00,Strategic,Loyal Customers,High Value,13,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
13001,32.0,732.0,736.0,724.1475,0.9963099140026278,3.6598470768668436,7.281693411998678,14.622669853037962,722.0555671347737,10565.48111794918,33,24042.65,13448,728.5651515151516,2009-12-03 16:21:00,2011-12-05 14:51:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15498,30.0,721.0,723.0,754.0953333333333,0.9963972288704234,3.49269267565095,6.948620734325932,13.952102945264626,751.631230207845,10493.887586512832,46,25949.58,12598,564.1213043478261,2009-12-16 17:27:00,2011-12-07 12:48:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15640,24.0,721.0,725.0,932.1595833333334,0.9953274664581316,2.7986350982178676,5.568007891278563,11.180652119647096,927.3511983928112,10375.363538970822,30,23828.03,12320,794.2676666666666,2009-12-14 16:36:00,2011-12-05 14:35:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
18139,1.0,1.0,18.0,1825.74,0.9336812944479045,1.7173956316754297,3.348506345051058,6.5470253322199135,1560.8122711886163,10225.26302672378,6,8438.34,5557,1406.39,2011-11-21 14:06:00,2011-11-22 10:44:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14607,13.0,709.0,724.0,1649.456153846154,0.990531418570814,1.5437783879746192,3.071674024576731,6.168867863737647,1627.8596876760616,10048.806018954752,22,23763.13,15335,1080.1422727272727,2009-12-15 11:25:00,2011-11-24 10:35:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12540,30.0,713.0,732.0,728.063,0.9930092642227814,3.4414352504977623,6.84701555882646,13.74935770666273,725.802126161985,9986.024191017295,33,22254.489999999998,11019,674.3784848484847,2009-12-07 16:56:00,2011-11-20 11:31:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12477,8.0,601.0,623.0,2281.8925,0.9851835524209829,1.1157586806625475,2.218794117780449,4.451803238741311,2229.059332253407,9929.997184355721,9,20276.37,6119,2252.93,2010-03-26 14:01:00,2011-11-17 09:51:00,Strategic,Champions,High Value,14,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
12409,6.0,487.0,565.0,2769.468333333333,0.9660815610522,0.9185092090639393,1.825860682586931,3.66114050005544,2681.235002634964,9822.962649311437,7,23419.29,13143,3345.612857142857,2010-05-23 15:21:00,2011-09-22 10:38:00,Strategic,Loyal Customers,High Value,12,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
13319,39.0,728.0,733.0,550.1512820512821,0.9966761611339158,4.463096287393815,8.879551385276546,17.830363705299266,549.4793390557527,9804.00494776254,60,22082.5,9270,368.0416666666667,2009-12-06 14:46:00,2011-12-04 13:34:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14051,34.0,736.0,736.0,631.8188235294118,0.9970455448705404,3.8869631472633626,7.733527114425802,15.529877147206763,630.4856744982015,9797.950057772421,38,22394.4,5923,589.3263157894737,2009-12-03 11:53:00,2011-12-09 10:20:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
14667,49.0,727.0,737.0,435.54857142857145,0.9961237297416282,5.557962560128881,11.057935640641105,22.204932685436034,435.5625291268087,9678.14070585262,56,21593.05,12705,385.59017857142857,2009-12-02 12:38:00,2011-11-29 11:30:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
13113,35.0,621.0,621.0,516.8414285714285,0.9971269083962148,4.6714598683419695,9.287088695187387,18.624998240311545,516.3163497799567,9622.84327375709,38,18603.04,4540,489.55368421052634,2010-03-28 16:13:00,2011-12-09 12:49:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15251,18.0,670.0,679.0,1080.8144444444445,0.9932194652960956,2.2435910389554987,4.462592337668626,8.957107305970345,1072.4998269450878,9612.95114100206,21,20324.54,12108,967.8352380952381,2010-01-29 12:42:00,2011-11-30 15:02:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
15615,37.0,727.0,737.0,560.2937837837837,0.9956253211337913,4.212298783207495,8.380809392412834,16.829672929304287,559.5214544185142,9422.89598039001,47,21373.97,12090,454.7653191489362,2009-12-02 15:28:00,2011-11-29 14:42:00,Strategic,Champions,High Value,15,"Reward with VIP benefits, early access, referral incentives, and premium experiences.",1,High-Value Loyal Customers,"Protect and reward through VIP benefits, personalized offers, early access, loyalty rewards, and proactive service."
