customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
15946,2010-03-16 10:49:00,2010-07-25 12:18:00,3,2304.18,1614,25,503,131,768.06,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18095,2010-04-19 14:09:00,2011-01-31 12:50:00,5,2303.09,1623,37,313,286,460.61800000000005,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13059,2010-03-31 12:23:00,2011-04-04 10:40:00,10,2291.77,860,155,250,368,229.177,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18051,2009-12-09 12:17:00,2010-03-15 13:58:00,7,2282.28,1661,41,634,96,326.04,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15638,2010-04-08 14:37:00,2010-11-26 11:52:00,6,2265.2,1134,20,379,231,377.5333333333333,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13407,2010-02-16 11:13:00,2010-05-10 12:41:00,3,2244.7,1690,85,579,83,748.2333333333332,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16823,2009-12-02 09:57:00,2011-04-26 15:00:00,7,2243.09,1166,149,227,510,320.4414285714286,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15629,2010-06-25 11:39:00,2010-09-15 13:46:00,4,2240.9,1518,39,450,82,560.225,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13478,2010-01-31 15:51:00,2010-08-27 13:23:00,5,2215.78,1189,114,469,207,443.15600000000006,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15476,2010-09-23 14:00:00,2010-11-24 15:17:00,4,2209.98,1174,67,380,62,552.495,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15649,2010-11-17 16:22:00,2011-01-07 13:34:00,5,2170.35,485,8,336,50,434.07,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15944,2009-12-13 12:57:00,2011-03-08 10:33:00,4,2164.24,859,25,277,449,541.06,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17822,2010-05-28 12:15:00,2010-10-15 13:47:00,5,2162.93,1375,152,420,140,432.58599999999996,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16275,2010-03-08 14:41:00,2011-05-27 12:41:00,3,2151.11,1268,105,197,444,717.0366666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18239,2010-10-13 10:11:00,2011-05-05 12:38:00,7,2150.36,1052,85,219,204,307.19428571428574,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16716,2010-03-19 11:05:00,2011-03-18 10:03:00,3,2149.6800000000003,912,7,267,363,716.5600000000001,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16004,2010-01-25 13:56:00,2010-08-22 11:48:00,5,2146.39,1076,63,475,208,429.27799999999996,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13152,2010-01-14 10:01:00,2010-10-18 13:44:00,7,2146.38,977,114,417,277,306.6257142857143,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18009,2010-02-25 11:49:00,2011-04-18 13:36:00,8,2144.23,651,145,235,417,268.02875,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14634,2010-06-16 09:48:00,2010-09-28 10:40:00,4,2124.46,1906,105,438,104,531.115,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14399,2010-02-03 13:09:00,2010-11-10 13:23:00,8,2108.21,965,119,394,280,263.52625,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12975,2009-12-06 10:38:00,2010-09-29 09:46:00,6,2100.09,911,92,437,296,350.01500000000004,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13753,2009-12-03 10:20:00,2011-02-25 12:48:00,4,2094.57,1450,64,288,449,523.6425,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14469,2010-01-29 11:12:00,2010-10-19 14:30:00,4,2093.46,973,120,416,263,523.365,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15456,2009-12-08 12:54:00,2011-03-01 13:51:00,10,2091.52,2727,128,283,448,209.152,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14896,2009-12-06 12:42:00,2011-05-19 10:20:00,9,2083.2200000000003,1115,150,205,528,231.46888888888893,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18258,2010-05-16 11:35:00,2010-09-01 14:20:00,6,2059.67,1981,30,464,108,343.27833333333336,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16176,2010-03-29 14:52:00,2010-10-14 13:54:00,4,2052.69,952,53,421,198,513.1725,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13874,2010-02-04 18:39:00,2010-12-16 18:20:00,7,2049.15,864,46,358,314,292.7357142857143,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14000,2009-12-02 09:50:00,2011-05-12 16:50:00,5,2046.3400000000001,1838,28,211,526,409.26800000000003,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14988,2010-04-16 13:34:00,2011-05-12 12:05:00,7,2038.65,1260,171,212,390,291.2357142857143,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16331,2010-03-07 10:55:00,2010-10-03 13:47:00,6,2037.7,756,33,432,210,339.6166666666667,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14225,2010-01-12 15:02:00,2010-10-01 10:32:00,4,2031.07,1167,70,435,261,507.7675,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12873,2010-01-27 09:50:00,2011-03-02 14:58:00,3,2027.3,786,33,282,399,675.7666666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16510,2010-01-17 12:30:00,2010-12-02 13:39:00,7,2025.6,1022,94,372,319,289.37142857142857,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13696,2010-02-11 14:17:00,2010-10-14 09:44:00,3,2020.4,552,24,422,244,673.4666666666667,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16197,2009-12-16 11:44:00,2010-08-27 12:56:00,9,2016.71,1420,52,469,254,224.07888888888888,1,5,4,10,154,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17152,2010-10-10 12:40:00,2011-05-29 12:19:00,4,2016.5,577,9,195,230,504.125,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13693,2009-12-07 11:29:00,2010-11-30 18:21:00,9,2011.82,880,78,374,358,223.53555555555556,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16529,2010-06-27 13:29:00,2011-06-02 17:23:00,4,1986.8,739,87,190,340,496.7,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12582,2010-05-11 09:55:00,2011-04-15 08:45:00,4,1980.4,985,88,239,338,495.1,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16032,2010-07-04 13:31:00,2010-09-09 18:00:00,6,1965.72,1467,130,456,67,327.62,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15789,2010-03-26 11:21:00,2010-12-16 14:35:00,6,1962.01,2499,110,358,265,327.00166666666667,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16290,2010-05-23 11:46:00,2010-09-01 11:52:00,4,1957.7,957,85,465,101,489.425,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15425,2010-02-14 12:36:00,2010-11-04 18:13:00,4,1941.1200000000001,1041,114,400,263,485.28000000000003,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16619,2010-02-22 12:05:00,2011-03-21 08:18:00,4,1938.33,1055,103,264,391,484.5825,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14492,2010-03-30 14:23:00,2010-10-05 13:21:00,7,1921.91,751,70,430,188,274.55857142857144,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18220,2009-12-15 11:42:00,2011-04-27 09:03:00,6,1921.76,1352,17,227,497,320.29333333333335,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16692,2010-09-24 11:31:00,2011-03-28 14:46:00,4,1914.6999999999998,878,3,256,185,478.67499999999995,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15248,2010-06-23 14:34:00,2010-10-24 13:09:00,3,1893.93,1065,103,411,122,631.3100000000001,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16631,2010-02-26 10:49:00,2010-08-15 11:20:00,7,1892.52,775,46,482,170,270.36,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15381,2010-05-05 14:35:00,2011-05-10 11:55:00,5,1890.57,802,20,214,369,378.114,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14130,2009-12-11 16:33:00,2011-01-24 16:05:00,4,1858.77,1215,189,319,408,464.6925,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14870,2010-01-25 09:05:00,2011-03-23 10:51:00,6,1838.95,483,43,262,422,306.4916666666667,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16634,2010-01-21 09:30:00,2011-05-01 12:09:00,7,1814.61,1321,72,223,465,259.22999999999996,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16725,2009-12-13 15:54:00,2011-02-10 16:52:00,15,1810.41,764,242,302,424,120.694,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13561,2010-02-28 13:42:00,2011-05-08 12:39:00,11,1803.4,1125,131,216,433,163.94545454545457,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16797,2009-12-02 13:33:00,2010-11-11 19:14:00,5,1802.02,898,289,393,344,360.404,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17165,2009-12-11 09:18:00,2011-02-28 16:39:00,6,1794.32,788,77,284,444,299.05333333333334,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13711,2009-12-15 19:04:00,2011-05-05 10:31:00,9,1792.26,819,80,219,505,199.14,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12369,2010-03-08 08:09:00,2010-10-22 13:13:00,3,1791.15,1241,90,413,228,597.0500000000001,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18214,2010-06-03 19:47:00,2010-06-27 11:21:00,4,1780.34,989,38,531,23,445.085,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13920,2010-05-26 15:48:00,2010-10-04 12:37:00,4,1774.68,1772,81,432,130,443.67,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16124,2009-12-07 10:33:00,2011-01-26 14:45:00,4,1772.49,797,63,317,415,443.1225,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14850,2010-05-20 13:28:00,2011-02-01 11:21:00,7,1770.96,1393,129,312,256,252.99428571428572,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14933,2010-09-21 17:29:00,2010-09-22 10:47:00,4,1770.0,600,1,444,0,442.5,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15972,2010-04-18 14:06:00,2010-09-09 13:20:00,5,1769.33,468,104,456,143,353.866,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13648,2009-12-01 18:13:00,2010-11-04 14:46:00,8,1764.02,960,95,400,337,220.5025,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15777,2010-05-20 10:37:00,2011-04-12 16:43:00,7,1762.61,599,29,241,327,251.80142857142854,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16087,2010-01-19 12:30:00,2010-11-15 16:44:00,5,1739.92,664,6,389,300,347.98400000000004,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13531,2009-12-03 15:20:00,2011-05-18 16:56:00,7,1738.52,600,44,205,531,248.35999999999999,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14304,2010-05-18 10:50:00,2011-05-01 11:50:00,3,1725.01,775,69,223,348,575.0033333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13665,2010-07-23 13:29:00,2010-11-18 13:06:00,3,1711.6599999999999,1652,97,386,117,570.5533333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15607,2010-01-08 12:16:00,2011-01-07 12:44:00,9,1708.97,1470,95,337,364,189.88555555555556,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15326,2009-12-01 13:19:00,2011-01-10 11:38:00,5,1700.52,1351,94,334,404,340.104,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15911,2009-12-09 13:26:00,2010-03-26 12:06:00,8,1700.24,810,162,624,106,212.53,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12932,2010-02-10 08:46:00,2010-06-18 14:22:00,8,1698.56,1609,69,539,128,212.32,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16010,2010-10-24 10:54:00,2011-04-08 10:14:00,11,1694.86,919,122,246,165,154.0781818181818,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13294,2010-03-03 12:54:00,2011-06-03 08:54:00,3,1689.53,996,93,190,456,563.1766666666666,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12813,2010-01-15 16:52:00,2010-07-26 09:50:00,3,1687.8,1141,37,502,191,562.6,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15732,2010-02-04 10:10:00,2011-05-11 14:24:00,11,1682.07,1361,53,212,461,152.91545454545454,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13800,2009-12-03 10:03:00,2011-02-03 12:27:00,3,1679.56,891,73,310,427,559.8533333333334,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12870,2010-03-25 14:32:00,2010-11-29 13:42:00,3,1676.95,906,85,375,248,558.9833333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14831,2009-12-02 09:21:00,2010-01-28 14:31:00,3,1676.57,885,67,680,57,558.8566666666667,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16329,2009-12-01 11:34:00,2010-10-08 12:44:00,4,1664.92,797,83,428,311,416.23,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16625,2010-06-14 11:56:00,2011-03-10 12:50:00,5,1654.03,1057,82,275,269,330.806,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13649,2010-06-30 16:35:00,2011-03-28 11:51:00,7,1651.48,849,97,257,270,235.9257142857143,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18085,2010-03-21 11:57:00,2011-01-13 15:17:00,5,1645.75,585,42,330,298,329.15,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13506,2010-09-05 12:33:00,2011-01-27 13:53:00,6,1639.2,1174,55,316,144,273.2,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16256,2010-04-21 10:34:00,2011-03-18 12:18:00,3,1629.3700000000001,1590,27,267,331,543.1233333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13554,2010-09-19 12:39:00,2010-11-24 15:05:00,7,1629.35,578,156,380,66,232.7642857142857,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15167,2010-02-04 14:13:00,2011-01-23 12:41:00,5,1627.62,863,262,321,352,325.524,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13154,2009-12-04 08:46:00,2010-11-05 16:00:00,3,1624.84,976,78,399,336,541.6133333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15422,2010-02-07 11:52:00,2011-01-20 16:17:00,7,1619.97,710,80,323,347,231.42428571428573,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15013,2010-01-31 12:15:00,2010-08-09 12:05:00,10,1610.82,1715,177,488,189,161.082,1,5,4,10,154,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16860,2010-02-15 13:46:00,2010-09-13 10:05:00,3,1610.62,625,35,453,209,536.8733333333333,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14920,2010-05-23 15:25:00,2011-05-11 10:32:00,3,1607.17,886,90,213,352,535.7233333333334,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17853,2009-12-03 15:09:00,2010-10-28 15:29:00,3,1596.29,625,84,407,329,532.0966666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13239,2010-07-25 13:34:00,2011-03-23 10:25:00,5,1594.69,1151,86,262,240,318.938,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17028,2009-12-18 14:28:00,2010-05-07 15:33:00,3,1593.83,856,85,581,140,531.2766666666666,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13156,2010-02-01 13:45:00,2010-11-19 13:09:00,3,1586.54,914,94,385,290,528.8466666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16096,2010-03-04 15:44:00,2011-03-20 13:38:00,4,1584.97,700,58,264,380,396.2425,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13740,2009-12-02 12:22:00,2011-04-13 10:32:00,5,1582.77,987,83,241,496,316.554,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15279,2010-02-02 10:15:00,2010-12-20 10:48:00,5,1580.54,802,74,355,321,316.108,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13202,2009-12-09 10:48:00,2010-11-10 16:24:00,7,1580.3,572,55,394,336,225.75714285714284,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12549,2010-01-11 12:29:00,2010-05-13 12:05:00,6,1575.68,1366,38,576,121,262.61333333333334,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14489,2010-04-06 09:52:00,2011-05-16 14:51:00,4,1574.93,1011,65,207,405,393.7325,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14136,2009-12-08 09:19:00,2010-11-04 11:53:00,5,1570.81,1148,86,401,331,314.162,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13360,2010-01-08 11:16:00,2010-10-04 12:37:00,4,1553.65,942,58,432,269,388.4125,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17851,2009-12-03 17:46:00,2010-10-13 15:13:00,6,1552.35,933,185,422,313,258.72499999999997,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
14186,2010-03-05 11:17:00,2010-10-08 13:30:00,5,1550.63,1550,75,427,217,310.12600000000003,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17454,2010-01-15 15:40:00,2011-05-31 13:58:00,10,1547.94,727,98,192,500,154.794,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
13783,2010-02-04 13:47:00,2010-08-09 09:23:00,4,1542.09,3437,4,488,185,385.5225,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15798,2010-01-27 11:55:00,2010-08-04 09:13:00,3,1535.37,915,73,493,188,511.78999999999996,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14695,2009-12-07 11:05:00,2010-07-08 14:18:00,3,1534.22,661,76,519,213,511.4066666666667,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17990,2009-12-07 15:19:00,2011-04-17 11:44:00,6,1527.6100000000001,777,40,237,495,254.6016666666667,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12926,2009-12-14 14:35:00,2010-10-24 15:57:00,4,1523.97,754,202,411,314,380.9925,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14068,2010-01-31 10:10:00,2011-01-23 16:02:00,4,1516.72,510,93,320,357,379.18,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
14220,2010-05-19 13:26:00,2011-04-06 13:23:00,4,1515.0,468,26,247,321,378.75,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17610,2009-12-06 16:07:00,2010-06-17 16:34:00,5,1511.94,893,114,540,193,302.38800000000003,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16037,2010-03-01 12:31:00,2011-03-15 09:13:00,5,1509.3400000000001,766,62,270,378,301.86800000000005,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18074,2010-07-22 10:31:00,2010-12-01 09:53:00,3,1509.04,551,37,374,131,503.0133333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16714,2010-02-07 11:17:00,2011-05-05 11:09:00,4,1497.33,828,95,219,451,374.3325,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
15590,2010-04-12 10:09:00,2010-11-22 14:49:00,5,1496.6,832,75,382,224,299.32,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15882,2009-12-10 15:33:00,2011-05-25 11:35:00,10,1495.98,814,49,199,530,149.598,2,5,4,11,254,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15173,2010-04-01 12:26:00,2010-11-24 10:21:00,7,1494.6,840,68,381,236,213.5142857142857,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16314,2010-08-24 11:52:00,2010-11-15 12:06:00,3,1491.4,636,58,390,83,497.1333333333334,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13042,2009-12-07 15:42:00,2010-04-20 13:43:00,3,1488.59,812,164,598,133,496.19666666666666,1,3,4,8,134,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
16586,2010-03-14 11:24:00,2011-04-05 09:32:00,3,1462.78,348,27,249,386,487.5933333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17978,2009-12-08 13:27:00,2010-12-09 14:05:00,5,1460.9099999999999,1796,62,365,366,292.18199999999996,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17582,2010-03-26 12:23:00,2011-04-17 13:18:00,5,1446.95,603,92,236,387,289.39,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18106,2010-01-15 11:36:00,2011-01-14 12:23:00,6,1441.06,506,126,330,364,240.17666666666665,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
12805,2010-02-03 09:06:00,2010-11-23 12:27:00,4,1434.95,593,44,382,293,358.7375,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
12389,2010-02-22 10:15:00,2010-11-02 11:52:00,3,1433.33,614,41,403,253,477.77666666666664,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
13475,2011-02-14 12:36:00,2011-06-01 13:52:00,4,1431.78,1012,64,191,107,357.945,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18071,2009-12-05 10:31:00,2011-03-27 11:59:00,7,1428.63,835,52,258,477,204.09,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
16980,2010-10-07 14:05:00,2011-03-29 16:36:00,3,1422.8300000000002,990,91,255,173,474.2766666666667,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17438,2010-03-08 16:53:00,2011-03-31 10:26:00,5,1422.77,553,49,254,387,284.554,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
15223,2009-12-05 11:19:00,2011-04-28 11:31:00,5,1417.95,385,26,226,509,283.59000000000003,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
